dataset,period,column,row_count,missing_count,missing_rate,zero_count,parse_failure_count
상권변화지표-자치구,20242,폐업_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20243,기준_년분기_코드,25,0,0.0,0,0
상권변화지표-자치구,20243,상권_변화_지표,25,0,0.0,0,0
상권변화지표-자치구,20243,상권_변화_지표_명,25,0,0.0,0,0
상권변화지표-자치구,20243,서울_운영_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20243,서울_폐업_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20243,운영_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20243,자치구_코드,25,0,0.0,0,0
상권변화지표-자치구,20243,자치구_코드_명,25,0,0.0,0,0
상권변화지표-자치구,20243,폐업_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20244,기준_년분기_코드,25,0,0.0,0,0
상권변화지표-자치구,20244,상권_변화_지표,25,0,0.0,0,0
상권변화지표-자치구,20244,상권_변화_지표_명,25,0,0.0,0,0
상권변화지표-자치구,20244,서울_운영_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20244,서울_폐업_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20244,운영_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20244,자치구_코드,25,0,0.0,0,0
상권변화지표-자치구,20244,자치구_코드_명,25,0,0.0,0,0
상권변화지표-자치구,20244,폐업_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20251,기준_년분기_코드,25,0,0.0,0,0
상권변화지표-자치구,20251,상권_변화_지표,25,0,0.0,0,0
상권변화지표-자치구,20251,상권_변화_지표_명,25,0,0.0,0,0
상권변화지표-자치구,20251,서울_운영_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20251,서울_폐업_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20251,운영_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20251,자치구_코드,25,0,0.0,0,0
상권변화지표-자치구,20251,자치구_코드_명,25,0,0.0,0,0
상권변화지표-자치구,20251,폐업_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20252,기준_년분기_코드,25,0,0.0,0,0
상권변화지표-자치구,20252,상권_변화_지표,25,0,0.0,0,0
상권변화지표-자치구,20252,상권_변화_지표_명,25,0,0.0,0,0
상권변화지표-자치구,20252,서울_운영_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20252,서울_폐업_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20252,운영_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20252,자치구_코드,25,0,0.0,0,0
상권변화지표-자치구,20252,자치구_코드_명,25,0,0.0,0,0
상권변화지표-자치구,20252,폐업_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20253,기준_년분기_코드,25,0,0.0,0,0
상권변화지표-자치구,20253,상권_변화_지표,25,0,0.0,0,0
상권변화지표-자치구,20253,상권_변화_지표_명,25,0,0.0,0,0
상권변화지표-자치구,20253,서울_운영_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20253,서울_폐업_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20253,운영_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20253,자치구_코드,25,0,0.0,0,0
상권변화지표-자치구,20253,자치구_코드_명,25,0,0.0,0,0
상권변화지표-자치구,20253,폐업_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20254,기준_년분기_코드,25,0,0.0,0,0
상권변화지표-자치구,20254,상권_변화_지표,25,0,0.0,0,0
상권변화지표-자치구,20254,상권_변화_지표_명,25,0,0.0,0,0
상권변화지표-자치구,20254,서울_운영_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20254,서울_폐업_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20254,운영_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20254,자치구_코드,25,0,0.0,0,0
상권변화지표-자치구,20254,자치구_코드_명,25,0,0.0,0,0
상권변화지표-자치구,20254,폐업_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20261,기준_년분기_코드,25,0,0.0,0,0
상권변화지표-자치구,20261,상권_변화_지표,25,0,0.0,0,0
상권변화지표-자치구,20261,상권_변화_지표_명,25,0,0.0,0,0
상권변화지표-자치구,20261,서울_운영_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20261,서울_폐업_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20261,운영_영업_개월_평균,25,0,0.0,0,0
상권변화지표-자치구,20261,자치구_코드,25,0,0.0,0,0
상권변화지표-자치구,20261,자치구_코드_명,25,0,0.0,0,0
상권변화지표-자치구,20261,폐업_영업_개월_평균,25,0,0.0,0,0
상주인구-상권,20211,기준_년분기_코드,1634,0,0.0,0,0
상주인구-상권,20211,남성_상주인구_수,1634,0,0.0,1,0
상주인구-상권,20211,남성연령대_10_상주인구_수,1634,0,0.0,56,0
상주인구-상권,20211,남성연령대_20_상주인구_수,1634,0,0.0,28,0
상주인구-상권,20211,남성연령대_30_상주인구_수,1634,0,0.0,22,0
상주인구-상권,20211,남성연령대_40_상주인구_수,1634,0,0.0,23,0
상주인구-상권,20211,남성연령대_50_상주인구_수,1634,0,0.0,13,0
상주인구-상권,20211,남성연령대_60_이상_상주인구_수,1634,0,0.0,8,0
상주인구-상권,20211,비_아파트_가구_수,1634,0,0.0,0,0
상주인구-상권,20211,상권_구분_코드,1634,0,0.0,0,0
상주인구-상권,20211,상권_구분_코드_명,1634,0,0.0,0,0
상주인구-상권,20211,상권_코드,1634,0,0.0,0,0
상주인구-상권,20211,상권_코드_명,1634,0,0.0,0,0
상주인구-상권,20211,아파트_가구_수,1634,0,0.0,1634,0
상주인구-상권,20211,여성_상주인구_수,1634,0,0.0,9,0
상주인구-상권,20211,여성연령대_10_상주인구_수,1634,0,0.0,56,0
상주인구-상권,20211,여성연령대_20_상주인구_수,1634,0,0.0,44,0
상주인구-상권,20211,여성연령대_30_상주인구_수,1634,0,0.0,36,0
상주인구-상권,20211,여성연령대_40_상주인구_수,1634,0,0.0,31,0
상주인구-상권,20211,여성연령대_50_상주인구_수,1634,0,0.0,23,0
상주인구-상권,20211,여성연령대_60_이상_상주인구_수,1634,0,0.0,16,0
상주인구-상권,20211,연령대_10_상주인구_수,1634,0,0.0,38,0
상주인구-상권,20211,연령대_20_상주인구_수,1634,0,0.0,22,0
상주인구-상권,20211,연령대_30_상주인구_수,1634,0,0.0,16,0
상주인구-상권,20211,연령대_40_상주인구_수,1634,0,0.0,13,0
상주인구-상권,20211,연령대_50_상주인구_수,1634,0,0.0,10,0
상주인구-상권,20211,연령대_60_이상_상주인구_수,1634,0,0.0,5,0
상주인구-상권,20211,총_가구_수,1634,0,0.0,0,0
상주인구-상권,20211,총_상주인구_수,1634,0,0.0,0,0
상주인구-상권,20212,기준_년분기_코드,1634,0,0.0,0,0
상주인구-상권,20212,남성_상주인구_수,1634,0,0.0,1,0
상주인구-상권,20212,남성연령대_10_상주인구_수,1634,0,0.0,56,0
상주인구-상권,20212,남성연령대_20_상주인구_수,1634,0,0.0,28,0
상주인구-상권,20212,남성연령대_30_상주인구_수,1634,0,0.0,22,0
상주인구-상권,20212,남성연령대_40_상주인구_수,1634,0,0.0,23,0
상주인구-상권,20212,남성연령대_50_상주인구_수,1634,0,0.0,13,0
상주인구-상권,20212,남성연령대_60_이상_상주인구_수,1634,0,0.0,8,0
상주인구-상권,20212,비_아파트_가구_수,1634,0,0.0,0,0
상주인구-상권,20212,상권_구분_코드,1634,0,0.0,0,0
상주인구-상권,20212,상권_구분_코드_명,1634,0,0.0,0,0
상주인구-상권,20212,상권_코드,1634,0,0.0,0,0
상주인구-상권,20212,상권_코드_명,1634,0,0.0,0,0
상주인구-상권,20212,아파트_가구_수,1634,0,0.0,1634,0
상주인구-상권,20212,여성_상주인구_수,1634,0,0.0,9,0
상주인구-상권,20212,여성연령대_10_상주인구_수,1634,0,0.0,56,0
상주인구-상권,20212,여성연령대_20_상주인구_수,1634,0,0.0,44,0
상주인구-상권,20212,여성연령대_30_상주인구_수,1634,0,0.0,36,0
상주인구-상권,20212,여성연령대_40_상주인구_수,1634,0,0.0,31,0
상주인구-상권,20212,여성연령대_50_상주인구_수,1634,0,0.0,23,0
상주인구-상권,20212,여성연령대_60_이상_상주인구_수,1634,0,0.0,16,0
상주인구-상권,20212,연령대_10_상주인구_수,1634,0,0.0,38,0
상주인구-상권,20212,연령대_20_상주인구_수,1634,0,0.0,22,0
상주인구-상권,20212,연령대_30_상주인구_수,1634,0,0.0,16,0
상주인구-상권,20212,연령대_40_상주인구_수,1634,0,0.0,13,0
상주인구-상권,20212,연령대_50_상주인구_수,1634,0,0.0,10,0
상주인구-상권,20212,연령대_60_이상_상주인구_수,1634,0,0.0,5,0
상주인구-상권,20212,총_가구_수,1634,0,0.0,0,0
상주인구-상권,20212,총_상주인구_수,1634,0,0.0,0,0
상주인구-상권,20213,기준_년분기_코드,1634,0,0.0,0,0
상주인구-상권,20213,남성_상주인구_수,1634,0,0.0,1,0
상주인구-상권,20213,남성연령대_10_상주인구_수,1634,0,0.0,56,0
상주인구-상권,20213,남성연령대_20_상주인구_수,1634,0,0.0,28,0
상주인구-상권,20213,남성연령대_30_상주인구_수,1634,0,0.0,22,0
상주인구-상권,20213,남성연령대_40_상주인구_수,1634,0,0.0,23,0
상주인구-상권,20213,남성연령대_50_상주인구_수,1634,0,0.0,13,0
상주인구-상권,20213,남성연령대_60_이상_상주인구_수,1634,0,0.0,8,0
상주인구-상권,20213,비_아파트_가구_수,1634,0,0.0,0,0
상주인구-상권,20213,상권_구분_코드,1634,0,0.0,0,0
상주인구-상권,20213,상권_구분_코드_명,1634,0,0.0,0,0
상주인구-상권,20213,상권_코드,1634,0,0.0,0,0
상주인구-상권,20213,상권_코드_명,1634,0,0.0,0,0
상주인구-상권,20213,아파트_가구_수,1634,0,0.0,1634,0
상주인구-상권,20213,여성_상주인구_수,1634,0,0.0,9,0
상주인구-상권,20213,여성연령대_10_상주인구_수,1634,0,0.0,56,0
상주인구-상권,20213,여성연령대_20_상주인구_수,1634,0,0.0,44,0
상주인구-상권,20213,여성연령대_30_상주인구_수,1634,0,0.0,36,0
상주인구-상권,20213,여성연령대_40_상주인구_수,1634,0,0.0,31,0
상주인구-상권,20213,여성연령대_50_상주인구_수,1634,0,0.0,23,0
상주인구-상권,20213,여성연령대_60_이상_상주인구_수,1634,0,0.0,16,0
상주인구-상권,20213,연령대_10_상주인구_수,1634,0,0.0,38,0
상주인구-상권,20213,연령대_20_상주인구_수,1634,0,0.0,22,0
상주인구-상권,20213,연령대_30_상주인구_수,1634,0,0.0,16,0
상주인구-상권,20213,연령대_40_상주인구_수,1634,0,0.0,13,0
상주인구-상권,20213,연령대_50_상주인구_수,1634,0,0.0,10,0
상주인구-상권,20213,연령대_60_이상_상주인구_수,1634,0,0.0,5,0
상주인구-상권,20213,총_가구_수,1634,0,0.0,0,0
상주인구-상권,20213,총_상주인구_수,1634,0,0.0,0,0
상주인구-상권,20214,기준_년분기_코드,1634,0,0.0,0,0
상주인구-상권,20214,남성_상주인구_수,1634,0,0.0,1,0
상주인구-상권,20214,남성연령대_10_상주인구_수,1634,0,0.0,56,0
상주인구-상권,20214,남성연령대_20_상주인구_수,1634,0,0.0,28,0
상주인구-상권,20214,남성연령대_30_상주인구_수,1634,0,0.0,22,0
상주인구-상권,20214,남성연령대_40_상주인구_수,1634,0,0.0,23,0
상주인구-상권,20214,남성연령대_50_상주인구_수,1634,0,0.0,13,0
상주인구-상권,20214,남성연령대_60_이상_상주인구_수,1634,0,0.0,8,0
상주인구-상권,20214,비_아파트_가구_수,1634,0,0.0,0,0
상주인구-상권,20214,상권_구분_코드,1634,0,0.0,0,0
상주인구-상권,20214,상권_구분_코드_명,1634,0,0.0,0,0
상주인구-상권,20214,상권_코드,1634,0,0.0,0,0
상주인구-상권,20214,상권_코드_명,1634,0,0.0,0,0
상주인구-상권,20214,아파트_가구_수,1634,0,0.0,1634,0
상주인구-상권,20214,여성_상주인구_수,1634,0,0.0,9,0
상주인구-상권,20214,여성연령대_10_상주인구_수,1634,0,0.0,56,0
상주인구-상권,20214,여성연령대_20_상주인구_수,1634,0,0.0,44,0
상주인구-상권,20214,여성연령대_30_상주인구_수,1634,0,0.0,36,0
상주인구-상권,20214,여성연령대_40_상주인구_수,1634,0,0.0,31,0
상주인구-상권,20214,여성연령대_50_상주인구_수,1634,0,0.0,23,0
상주인구-상권,20214,여성연령대_60_이상_상주인구_수,1634,0,0.0,16,0
상주인구-상권,20214,연령대_10_상주인구_수,1634,0,0.0,38,0
상주인구-상권,20214,연령대_20_상주인구_수,1634,0,0.0,22,0
상주인구-상권,20214,연령대_30_상주인구_수,1634,0,0.0,16,0
상주인구-상권,20214,연령대_40_상주인구_수,1634,0,0.0,13,0
상주인구-상권,20214,연령대_50_상주인구_수,1634,0,0.0,10,0
상주인구-상권,20214,연령대_60_이상_상주인구_수,1634,0,0.0,5,0
상주인구-상권,20214,총_가구_수,1634,0,0.0,0,0
상주인구-상권,20214,총_상주인구_수,1634,0,0.0,0,0
상주인구-상권,20221,기준_년분기_코드,1634,0,0.0,0,0
상주인구-상권,20221,남성_상주인구_수,1634,0,0.0,1,0
상주인구-상권,20221,남성연령대_10_상주인구_수,1634,0,0.0,56,0
상주인구-상권,20221,남성연령대_20_상주인구_수,1634,0,0.0,28,0
상주인구-상권,20221,남성연령대_30_상주인구_수,1634,0,0.0,22,0
상주인구-상권,20221,남성연령대_40_상주인구_수,1634,0,0.0,23,0
상주인구-상권,20221,남성연령대_50_상주인구_수,1634,0,0.0,13,0
상주인구-상권,20221,남성연령대_60_이상_상주인구_수,1634,0,0.0,8,0
상주인구-상권,20221,비_아파트_가구_수,1634,0,0.0,0,0
상주인구-상권,20221,상권_구분_코드,1634,0,0.0,0,0
상주인구-상권,20221,상권_구분_코드_명,1634,0,0.0,0,0
상주인구-상권,20221,상권_코드,1634,0,0.0,0,0
상주인구-상권,20221,상권_코드_명,1634,0,0.0,0,0
상주인구-상권,20221,아파트_가구_수,1634,0,0.0,1634,0
상주인구-상권,20221,여성_상주인구_수,1634,0,0.0,9,0
상주인구-상권,20221,여성연령대_10_상주인구_수,1634,0,0.0,56,0
상주인구-상권,20221,여성연령대_20_상주인구_수,1634,0,0.0,44,0
상주인구-상권,20221,여성연령대_30_상주인구_수,1634,0,0.0,36,0
상주인구-상권,20221,여성연령대_40_상주인구_수,1634,0,0.0,31,0
상주인구-상권,20221,여성연령대_50_상주인구_수,1634,0,0.0,23,0
상주인구-상권,20221,여성연령대_60_이상_상주인구_수,1634,0,0.0,16,0
상주인구-상권,20221,연령대_10_상주인구_수,1634,0,0.0,38,0
상주인구-상권,20221,연령대_20_상주인구_수,1634,0,0.0,22,0
상주인구-상권,20221,연령대_30_상주인구_수,1634,0,0.0,16,0
상주인구-상권,20221,연령대_40_상주인구_수,1634,0,0.0,13,0
상주인구-상권,20221,연령대_50_상주인구_수,1634,0,0.0,10,0
상주인구-상권,20221,연령대_60_이상_상주인구_수,1634,0,0.0,5,0
상주인구-상권,20221,총_가구_수,1634,0,0.0,0,0
상주인구-상권,20221,총_상주인구_수,1634,0,0.0,0,0
상주인구-상권,20222,기준_년분기_코드,1634,0,0.0,0,0
상주인구-상권,20222,남성_상주인구_수,1634,0,0.0,1,0
상주인구-상권,20222,남성연령대_10_상주인구_수,1634,0,0.0,56,0
상주인구-상권,20222,남성연령대_20_상주인구_수,1634,0,0.0,28,0
상주인구-상권,20222,남성연령대_30_상주인구_수,1634,0,0.0,22,0
상주인구-상권,20222,남성연령대_40_상주인구_수,1634,0,0.0,23,0
상주인구-상권,20222,남성연령대_50_상주인구_수,1634,0,0.0,13,0
상주인구-상권,20222,남성연령대_60_이상_상주인구_수,1634,0,0.0,8,0
상주인구-상권,20222,비_아파트_가구_수,1634,0,0.0,0,0
상주인구-상권,20222,상권_구분_코드,1634,0,0.0,0,0
상주인구-상권,20222,상권_구분_코드_명,1634,0,0.0,0,0
상주인구-상권,20222,상권_코드,1634,0,0.0,0,0
상주인구-상권,20222,상권_코드_명,1634,0,0.0,0,0
상주인구-상권,20222,아파트_가구_수,1634,0,0.0,1634,0
상주인구-상권,20222,여성_상주인구_수,1634,0,0.0,9,0
상주인구-상권,20222,여성연령대_10_상주인구_수,1634,0,0.0,56,0
상주인구-상권,20222,여성연령대_20_상주인구_수,1634,0,0.0,44,0
상주인구-상권,20222,여성연령대_30_상주인구_수,1634,0,0.0,36,0
상주인구-상권,20222,여성연령대_40_상주인구_수,1634,0,0.0,31,0
상주인구-상권,20222,여성연령대_50_상주인구_수,1634,0,0.0,23,0
상주인구-상권,20222,여성연령대_60_이상_상주인구_수,1634,0,0.0,16,0
상주인구-상권,20222,연령대_10_상주인구_수,1634,0,0.0,38,0
상주인구-상권,20222,연령대_20_상주인구_수,1634,0,0.0,22,0
상주인구-상권,20222,연령대_30_상주인구_수,1634,0,0.0,16,0
상주인구-상권,20222,연령대_40_상주인구_수,1634,0,0.0,13,0
상주인구-상권,20222,연령대_50_상주인구_수,1634,0,0.0,10,0
상주인구-상권,20222,연령대_60_이상_상주인구_수,1634,0,0.0,5,0
상주인구-상권,20222,총_가구_수,1634,0,0.0,0,0
상주인구-상권,20222,총_상주인구_수,1634,0,0.0,0,0
상주인구-상권,20223,기준_년분기_코드,1634,0,0.0,0,0
상주인구-상권,20223,남성_상주인구_수,1634,0,0.0,1,0
상주인구-상권,20223,남성연령대_10_상주인구_수,1634,0,0.0,56,0
상주인구-상권,20223,남성연령대_20_상주인구_수,1634,0,0.0,28,0
상주인구-상권,20223,남성연령대_30_상주인구_수,1634,0,0.0,22,0
상주인구-상권,20223,남성연령대_40_상주인구_수,1634,0,0.0,23,0
상주인구-상권,20223,남성연령대_50_상주인구_수,1634,0,0.0,13,0
상주인구-상권,20223,남성연령대_60_이상_상주인구_수,1634,0,0.0,8,0
상주인구-상권,20223,비_아파트_가구_수,1634,0,0.0,0,0
상주인구-상권,20223,상권_구분_코드,1634,0,0.0,0,0
상주인구-상권,20223,상권_구분_코드_명,1634,0,0.0,0,0
상주인구-상권,20223,상권_코드,1634,0,0.0,0,0
상주인구-상권,20223,상권_코드_명,1634,0,0.0,0,0
상주인구-상권,20223,아파트_가구_수,1634,0,0.0,1634,0
상주인구-상권,20223,여성_상주인구_수,1634,0,0.0,9,0
상주인구-상권,20223,여성연령대_10_상주인구_수,1634,0,0.0,56,0
상주인구-상권,20223,여성연령대_20_상주인구_수,1634,0,0.0,44,0
상주인구-상권,20223,여성연령대_30_상주인구_수,1634,0,0.0,36,0
상주인구-상권,20223,여성연령대_40_상주인구_수,1634,0,0.0,31,0
상주인구-상권,20223,여성연령대_50_상주인구_수,1634,0,0.0,23,0
상주인구-상권,20223,여성연령대_60_이상_상주인구_수,1634,0,0.0,16,0
상주인구-상권,20223,연령대_10_상주인구_수,1634,0,0.0,38,0
상주인구-상권,20223,연령대_20_상주인구_수,1634,0,0.0,22,0
상주인구-상권,20223,연령대_30_상주인구_수,1634,0,0.0,16,0
상주인구-상권,20223,연령대_40_상주인구_수,1634,0,0.0,13,0
상주인구-상권,20223,연령대_50_상주인구_수,1634,0,0.0,10,0
상주인구-상권,20223,연령대_60_이상_상주인구_수,1634,0,0.0,5,0
상주인구-상권,20223,총_가구_수,1634,0,0.0,0,0
상주인구-상권,20223,총_상주인구_수,1634,0,0.0,0,0
상주인구-상권,20224,기준_년분기_코드,1625,0,0.0,0,0
상주인구-상권,20224,남성_상주인구_수,1625,0,0.0,1,0
상주인구-상권,20224,남성연령대_10_상주인구_수,1625,0,0.0,60,0
상주인구-상권,20224,남성연령대_20_상주인구_수,1625,0,0.0,45,0
상주인구-상권,20224,남성연령대_30_상주인구_수,1625,0,0.0,24,0
상주인구-상권,20224,남성연령대_40_상주인구_수,1625,0,0.0,16,0
상주인구-상권,20224,남성연령대_50_상주인구_수,1625,0,0.0,13,0
상주인구-상권,20224,남성연령대_60_이상_상주인구_수,1625,0,0.0,7,0
상주인구-상권,20224,비_아파트_가구_수,1625,0,0.0,0,0
상주인구-상권,20224,상권_구분_코드,1625,0,0.0,0,0
상주인구-상권,20224,상권_구분_코드_명,1625,0,0.0,0,0
상주인구-상권,20224,상권_코드,1625,0,0.0,0,0
상주인구-상권,20224,상권_코드_명,1625,0,0.0,0,0
상주인구-상권,20224,아파트_가구_수,1625,0,0.0,1625,0
상주인구-상권,20224,여성_상주인구_수,1625,0,0.0,4,0
상주인구-상권,20224,여성연령대_10_상주인구_수,1625,0,0.0,57,0
상주인구-상권,20224,여성연령대_20_상주인구_수,1625,0,0.0,51,0
상주인구-상권,20224,여성연령대_30_상주인구_수,1625,0,0.0,35,0
상주인구-상권,20224,여성연령대_40_상주인구_수,1625,0,0.0,32,0
상주인구-상권,20224,여성연령대_50_상주인구_수,1625,0,0.0,25,0
상주인구-상권,20224,여성연령대_60_이상_상주인구_수,1625,0,0.0,9,0
상주인구-상권,20224,연령대_10_상주인구_수,1625,0,0.0,44,0
상주인구-상권,20224,연령대_20_상주인구_수,1625,0,0.0,32,0
상주인구-상권,20224,연령대_30_상주인구_수,1625,0,0.0,18,0
상주인구-상권,20224,연령대_40_상주인구_수,1625,0,0.0,11,0
상주인구-상권,20224,연령대_50_상주인구_수,1625,0,0.0,7,0
상주인구-상권,20224,연령대_60_이상_상주인구_수,1625,0,0.0,5,0
상주인구-상권,20224,총_가구_수,1625,0,0.0,0,0
상주인구-상권,20224,총_상주인구_수,1625,0,0.0,0,0
상주인구-상권,20231,기준_년분기_코드,1628,0,0.0,0,0
상주인구-상권,20231,남성_상주인구_수,1628,0,0.0,1,0
상주인구-상권,20231,남성연령대_10_상주인구_수,1628,0,0.0,63,0
상주인구-상권,20231,남성연령대_20_상주인구_수,1628,0,0.0,48,0
상주인구-상권,20231,남성연령대_30_상주인구_수,1628,0,0.0,26,0
상주인구-상권,20231,남성연령대_40_상주인구_수,1628,0,0.0,19,0
상주인구-상권,20231,남성연령대_50_상주인구_수,1628,0,0.0,15,0
상주인구-상권,20231,남성연령대_60_이상_상주인구_수,1628,0,0.0,9,0
상주인구-상권,20231,비_아파트_가구_수,1628,0,0.0,0,0
상주인구-상권,20231,상권_구분_코드,1628,0,0.0,0,0
상주인구-상권,20231,상권_구분_코드_명,1628,0,0.0,0,0
상주인구-상권,20231,상권_코드,1628,0,0.0,0,0
상주인구-상권,20231,상권_코드_명,1628,0,0.0,0,0
상주인구-상권,20231,아파트_가구_수,1628,0,0.0,1628,0
상주인구-상권,20231,여성_상주인구_수,1628,0,0.0,6,0
상주인구-상권,20231,여성연령대_10_상주인구_수,1628,0,0.0,60,0
상주인구-상권,20231,여성연령대_20_상주인구_수,1628,0,0.0,54,0
상주인구-상권,20231,여성연령대_30_상주인구_수,1628,0,0.0,38,0
상주인구-상권,20231,여성연령대_40_상주인구_수,1628,0,0.0,35,0
상주인구-상권,20231,여성연령대_50_상주인구_수,1628,0,0.0,28,0
상주인구-상권,20231,여성연령대_60_이상_상주인구_수,1628,0,0.0,11,0
상주인구-상권,20231,연령대_10_상주인구_수,1628,0,0.0,47,0
상주인구-상권,20231,연령대_20_상주인구_수,1628,0,0.0,35,0
상주인구-상권,20231,연령대_30_상주인구_수,1628,0,0.0,20,0
상주인구-상권,20231,연령대_40_상주인구_수,1628,0,0.0,14,0
상주인구-상권,20231,연령대_50_상주인구_수,1628,0,0.0,9,0
상주인구-상권,20231,연령대_60_이상_상주인구_수,1628,0,0.0,7,0
상주인구-상권,20231,총_가구_수,1628,0,0.0,0,0
상주인구-상권,20231,총_상주인구_수,1628,0,0.0,0,0
상주인구-상권,20232,기준_년분기_코드,1625,0,0.0,0,0
상주인구-상권,20232,남성_상주인구_수,1625,0,0.0,1,0
상주인구-상권,20232,남성연령대_10_상주인구_수,1625,0,0.0,60,0
상주인구-상권,20232,남성연령대_20_상주인구_수,1625,0,0.0,45,0
상주인구-상권,20232,남성연령대_30_상주인구_수,1625,0,0.0,24,0
상주인구-상권,20232,남성연령대_40_상주인구_수,1625,0,0.0,16,0
상주인구-상권,20232,남성연령대_50_상주인구_수,1625,0,0.0,13,0
상주인구-상권,20232,남성연령대_60_이상_상주인구_수,1625,0,0.0,7,0
상주인구-상권,20232,비_아파트_가구_수,1625,0,0.0,0,0
상주인구-상권,20232,상권_구분_코드,1625,0,0.0,0,0
상주인구-상권,20232,상권_구분_코드_명,1625,0,0.0,0,0
상주인구-상권,20232,상권_코드,1625,0,0.0,0,0
상주인구-상권,20232,상권_코드_명,1625,0,0.0,0,0
상주인구-상권,20232,아파트_가구_수,1625,0,0.0,1625,0
상주인구-상권,20232,여성_상주인구_수,1625,0,0.0,4,0
상주인구-상권,20232,여성연령대_10_상주인구_수,1625,0,0.0,57,0
상주인구-상권,20232,여성연령대_20_상주인구_수,1625,0,0.0,51,0
상주인구-상권,20232,여성연령대_30_상주인구_수,1625,0,0.0,35,0
상주인구-상권,20232,여성연령대_40_상주인구_수,1625,0,0.0,32,0
상주인구-상권,20232,여성연령대_50_상주인구_수,1625,0,0.0,25,0
상주인구-상권,20232,여성연령대_60_이상_상주인구_수,1625,0,0.0,9,0
상주인구-상권,20232,연령대_10_상주인구_수,1625,0,0.0,44,0
상주인구-상권,20232,연령대_20_상주인구_수,1625,0,0.0,32,0
상주인구-상권,20232,연령대_30_상주인구_수,1625,0,0.0,18,0
상주인구-상권,20232,연령대_40_상주인구_수,1625,0,0.0,11,0
상주인구-상권,20232,연령대_50_상주인구_수,1625,0,0.0,7,0
상주인구-상권,20232,연령대_60_이상_상주인구_수,1625,0,0.0,5,0
상주인구-상권,20232,총_가구_수,1625,0,0.0,0,0
상주인구-상권,20232,총_상주인구_수,1625,0,0.0,0,0
상주인구-상권,20233,기준_년분기_코드,1625,0,0.0,0,0
상주인구-상권,20233,남성_상주인구_수,1625,0,0.0,1,0
상주인구-상권,20233,남성연령대_10_상주인구_수,1625,0,0.0,60,0
상주인구-상권,20233,남성연령대_20_상주인구_수,1625,0,0.0,45,0
상주인구-상권,20233,남성연령대_30_상주인구_수,1625,0,0.0,24,0
상주인구-상권,20233,남성연령대_40_상주인구_수,1625,0,0.0,16,0
상주인구-상권,20233,남성연령대_50_상주인구_수,1625,0,0.0,13,0
상주인구-상권,20233,남성연령대_60_이상_상주인구_수,1625,0,0.0,7,0
상주인구-상권,20233,비_아파트_가구_수,1625,0,0.0,0,0
상주인구-상권,20233,상권_구분_코드,1625,0,0.0,0,0
상주인구-상권,20233,상권_구분_코드_명,1625,0,0.0,0,0
상주인구-상권,20233,상권_코드,1625,0,0.0,0,0
상주인구-상권,20233,상권_코드_명,1625,0,0.0,0,0
상주인구-상권,20233,아파트_가구_수,1625,0,0.0,1625,0
상주인구-상권,20233,여성_상주인구_수,1625,0,0.0,4,0
상주인구-상권,20233,여성연령대_10_상주인구_수,1625,0,0.0,57,0
상주인구-상권,20233,여성연령대_20_상주인구_수,1625,0,0.0,51,0
상주인구-상권,20233,여성연령대_30_상주인구_수,1625,0,0.0,35,0
상주인구-상권,20233,여성연령대_40_상주인구_수,1625,0,0.0,32,0
상주인구-상권,20233,여성연령대_50_상주인구_수,1625,0,0.0,25,0
상주인구-상권,20233,여성연령대_60_이상_상주인구_수,1625,0,0.0,9,0
상주인구-상권,20233,연령대_10_상주인구_수,1625,0,0.0,44,0
상주인구-상권,20233,연령대_20_상주인구_수,1625,0,0.0,32,0
상주인구-상권,20233,연령대_30_상주인구_수,1625,0,0.0,18,0
상주인구-상권,20233,연령대_40_상주인구_수,1625,0,0.0,11,0
