target,fold,model,서비스_업종_코드,rows,mae,median_absolute_error,rmse,mean_error,pinball_p10,pinball_p50,pinball_p90,attainment_p10,attainment_p50,attainment_p90,coverage_p10_p90,mean_interval_width,interval_score_80,spearman,direction_accuracy,crossing_ratio_raw,crossing_ratio_corrected
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300014,119,0.4136825298236685,0.17728613379140273,0.8455453494848137,0.17157532573559814,0.18388433160546933,0.20684126491183424,0.0843785653454386,0.1092436974789916,0.5378151260504201,0.9327731092436975,0.8235294117647058,1.0521784510029357,2.6826289695090795,0.24846394753103876,0.7394957983193278,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300015,52,0.9856714118578446,0.21008741638609227,2.584221286965481,0.7286840502660049,0.6496177938102737,0.4928357059289223,0.14767288538358153,0.19230769230769232,0.5192307692307693,0.8846153846153846,0.6923076923076923,1.0521784510029362,7.972906791938551,0.36726504309418917,0.7115384615384616,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300016,203,0.18466632181651907,0.12816588800095569,0.3173110491147051,0.03461591886860915,0.08356679010181078,0.09233316090825953,0.04320556795264324,0.014778325123152709,0.5369458128078818,0.9655172413793104,0.9507389162561576,1.052178451002936,1.2677235805445402,0.408128807734163,0.7339901477832512,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300017,160,1.056352945303334,0.42640855800812183,3.055930981948543,0.6692746885564197,0.5894498568810198,0.528176472651667,0.1958761517585652,0.225,0.5875,0.83125,0.60625,1.052178451002936,7.853260086395852,0.22803025031642093,0.625,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300018,560,1.3951633447425507,0.10371147653316637,28.908181165836282,1.1685699291839415,1.1874601784112242,0.6975816723712753,0.1723801826402564,0.026785714285714284,0.2,0.9785714285714285,0.9517857142857142,1.052178451002936,13.598403610514804,0.5261928616807873,0.725,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300019,137,1.190318273263951,0.3388372703974334,4.285456938724009,0.8332576110650237,0.741639403614173,0.5951591366319755,0.2066082023084335,0.1897810218978102,0.583941605839416,0.8613138686131386,0.6715328467153284,1.052178451002936,9.482476059226062,0.25823035305452463,0.6204379562043796,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300020,128,0.8646194262156948,0.2377857253969624,3.409218978589544,0.6620190951826861,0.5684162835409163,0.4323097131078474,0.1253387326169874,0.125,0.6015625,0.8984375,0.7734375,1.052178451002936,6.937550161579036,0.31793009025951474,0.75,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300021,237,0.37976228648581467,0.16426183644428427,0.9876105814089073,0.10684868710100955,0.17105355784346155,0.18988114324290734,0.09452598116457323,0.08438818565400844,0.48523206751054854,0.9029535864978903,0.8185654008438819,1.052178451002936,2.6557953900803484,0.2702741441367156,0.7510548523206751,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300022,453,1.0511574529669934,0.2710990720791723,5.977823944172882,0.6529072024430048,0.6648032581332705,0.5255787264834967,0.19591779409785565,0.13245033112582782,0.5298013245033113,0.8454746136865342,0.7130242825607064,1.052178451002936,8.607210522311261,0.3600023984894183,0.6865342163355408,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300024,110,0.7366771864178088,0.23476375039450667,1.6583070049469748,0.25738825931455256,0.3423381357009502,0.3683385932089044,0.21300597226119145,0.15454545454545454,0.5636363636363636,0.8454545454545455,0.6909090909090909,1.0521784510029357,5.553441079621419,0.17104509778081914,0.6181818181818182,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300025,22,0.5852386798663448,0.44806865180591227,0.749625378816623,0.25720193838690464,0.18323941252757983,0.2926193399331724,0.09726399533057477,0.2727272727272727,0.5,0.8636363636363636,0.5909090909090909,1.0521784510029364,2.805034078581546,-0.1259175607001694,0.5,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300026,10,0.2839141803661931,0.2915020904619827,0.3137275633220968,-0.1341663710445695,0.08134968600744383,0.14195709018309655,0.03954090046680314,0.0,0.3,0.6,0.6,1.052178451002936,1.2089058647424697,-0.10975609756097562,0.5,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300027,83,0.4219524341947158,0.2607482940183718,0.6443612917599688,0.028086228005614236,0.11320337975924342,0.2109762170973579,0.1350328295430154,0.0963855421686747,0.4819277108433735,0.8554216867469879,0.7590361445783133,1.0521784510029357,2.4823620930225885,0.16014399211654082,0.7108433734939759,0.0,0.0
