target,서비스_업종_코드,rows,valid_rows,mean,p10,p50,p90
target_aux_min_next_two_quarters_yoy,CS300007,5720,5271,-0.10774044727352709,-0.4832988630363828,-0.1384308958430427,0.1522645740656119
target_aux_min_next_two_quarters_yoy,CS300008,2037,1876,-0.012402783245279034,-0.3960151235622774,-0.06973678588051108,0.18916290831872906
target_aux_min_next_two_quarters_yoy,CS300009,3822,3395,0.08925942078615398,-0.4869866232803365,-0.05577707915701602,0.31665667713717555
target_aux_min_next_two_quarters_yoy,CS300010,4846,4032,0.15855414269357065,-0.600258276029098,-0.036984136613096685,0.42177220627173767
target_aux_min_next_two_quarters_yoy,CS300011,11411,10591,-0.05649702516924442,-0.6741186821226584,-0.177113909516473,0.31438291914996497
target_aux_min_next_two_quarters_yoy,CS300014,1811,1643,0.056975251339525815,-0.6389080023600945,-0.18671055111137536,0.24384298953030425
target_aux_min_next_two_quarters_yoy,CS300015,834,716,-0.045854651260484804,-0.7619944458662118,-0.20632711131523596,0.3251987638855408
target_aux_min_next_two_quarters_yoy,CS300016,2710,2580,-0.08435056043917505,-0.32069359487002036,-0.0826234418559822,0.13371202602081064
target_aux_min_next_two_quarters_yoy,CS300017,2318,2100,-0.12591190575649114,-0.809355783951073,-0.3178296664966878,0.3937360251335424
target_aux_min_next_two_quarters_yoy,CS300018,7651,7352,-0.010502725877219326,-0.2571206333155195,-0.03518331717723178,0.13371170330829404
target_aux_min_next_two_quarters_yoy,CS300019,2153,1821,0.13898427379641665,-0.7680606530669803,-0.25132584744860365,0.3808965863616871
target_aux_min_next_two_quarters_yoy,CS300020,2016,1708,-0.07613317937722723,-0.6668305276196214,-0.19543748464929556,0.24383857413652524
target_aux_min_next_two_quarters_yoy,CS300021,3501,3186,-0.07299756723579755,-0.6102112157952257,-0.18867651212262093,0.14830866946090782
target_aux_min_next_two_quarters_yoy,CS300022,6922,6112,0.0011131062138007724,-0.7400293490787313,-0.20184172075728407,0.39586931126870445
target_aux_min_next_two_quarters_yoy,CS300024,1752,1511,0.34491728068483135,-0.7197004565609328,-0.20126628844726702,0.42196531235773294
target_aux_min_next_two_quarters_yoy,CS300025,408,347,-0.16130000955079482,-0.7448530000118929,-0.3563341539627741,0.271804820429863
target_aux_min_next_two_quarters_yoy,CS300026,204,139,-0.05300294915425562,-0.5676994220614027,-0.15082458318653602,0.293315228976921
target_aux_min_next_two_quarters_yoy,CS300027,1391,1153,-0.19279073201784752,-0.6963131779343651,-0.24938163754765041,0.26720422297829377
target_aux_min_next_two_quarters_yoy,CS300028,3928,3512,-0.09034930339671997,-0.6196164800696664,-0.15304584329799992,0.321440367377121
target_aux_min_next_two_quarters_yoy,CS300029,906,692,-0.20715600533694717,-0.6686254948639342,-0.24736391563559013,0.12701316494663323
target_aux_min_next_two_quarters_yoy,CS300031,1477,1221,0.7396029044275552,-0.7774536927687149,-0.33873144308114667,0.3063592820294796
target_aux_min_next_two_quarters_yoy,CS300032,817,606,0.1959144284421239,-0.8082052573562515,-0.32396391474093766,0.20353512316108102
target_aux_min_next_two_quarters_yoy,CS300033,2227,2046,-0.19265406293167017,-0.6614396008217402,-0.23183688437266153,0.21482398015449677
