run_id,model,feature_set_id,서비스_업종_코드,rows,positive_rate,average_precision,roc_auc,precision_at_0_5,recall_at_0_5,f1_at_0_5,predicted_positive_rate_at_0_5
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS300020,514,0.39883268482490275,0.6239276507793968,0.7207672270897465,0.6724137931034483,0.3804878048780488,0.48598130841121495,0.22568093385214008
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS300022,1851,0.35386277687736356,0.6672065767565123,0.7871645944496923,0.6961451247165533,0.4687022900763359,0.5602189781021898,0.23824959481361427
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS300024,463,0.3174946004319654,0.5836127004437867,0.733251528459485,0.5630252100840336,0.4557823129251701,0.5037593984962406,0.2570194384449244
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS300027,337,0.36795252225519287,0.5685908772776993,0.686278964107224,0.6266666666666667,0.3790322580645161,0.4723618090452261,0.22255192878338279
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS300028,1083,0.31117266851338876,0.47576250491407,0.688347745841322,0.5019157088122606,0.3887240356083086,0.43812709030100333,0.2409972299168975
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS300036,596,0.2902684563758389,0.49041365904865425,0.7367687451318001,0.5154639175257731,0.28901734104046245,0.37037037037037035,0.16275167785234898
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS200002,250,0.24,0.6875695201300954,0.8600877192982456,0.6904761904761905,0.48333333333333334,0.5686274509803921,0.168
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS200003,1882,0.28746014877789583,0.6332285843229544,0.8129130880064399,0.6656346749226006,0.3974121996303142,0.4976851851851852,0.1716259298618491
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS200005,1755,0.29971509971509974,0.6199170942955585,0.7927957751054213,0.6554878048780488,0.40874524714828897,0.5035128805620609,0.1868945868945869
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS200008,1235,0.22753036437246962,0.5138590818812822,0.788282339950909,0.5987261146496815,0.33451957295373663,0.4292237442922374,0.12712550607287448
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS200017,528,0.4412878787878788,0.7696669981685397,0.8224776314832328,0.7355769230769231,0.6566523605150214,0.6938775510204082,0.3939393939393939
soft_voting_equal,soft_voting,three_selected_trial_probabilities,CS200033,72,0.2638888888888889,0.603221456878932,0.7418073485600795,0.75,0.3157894736842105,0.4444444444444444,0.1111111111111111
